type	gene_type	gene_name	gene_id	seqnames	logFC	AveExpr	t	P.Value	adj.P.Val	B
RP11-566E18.1	gene	TEC	RP11-566E18.1	ENSG00000279348.1	chr2	-0.302667750166477	3.8053923391651	-4.89912056276167	2.63369358765194e-06	0.000408466689597489	4.43131070685125
CDH22	gene	protein_coding	CDH22	ENSG00000149654.9	chr20	-0.803210515638455	3.4964437989873	-4.88928286608445	2.74848120467271e-06	0.000420697263609348	4.38514331044259
VSTM2A-OT1	gene	sense_overlapping	VSTM2A-OT1	ENSG00000224223.1	chr7	-0.463839664826637	1.51333312123753	-4.88199298203321	2.83665571153404e-06	0.000428591226505907	4.3819223499528
CACNB4	gene	protein_coding	CACNB4	ENSG00000182389.19	chr2	-0.553291334075481	2.9757321144273	-4.87859953633379	2.87863089392277e-06	0.000432145236569086	4.37408198694404
NUDT4	gene	protein_coding	NUDT4	ENSG00000173598.13	chr12	-0.413397376712546	4.16381636529635	-4.88635513787762	2.78356926999769e-06	0.000423301355416077	4.36976346741951
MOG	gene	protein_coding	MOG	ENSG00000204655.11	chr6	0.93651226388314	8.89800769076384	4.86914882810839	2.99873075642046e-06	0.000440906309087881	4.33394397111147
LASP1	gene	protein_coding	LASP1	ENSG00000002834.17	chr17	-0.346831702927648	5.85463599271954	-4.87312784247887	2.94758458423771e-06	0.000438042378700086	4.32789978677008
KCNH1	gene	protein_coding	KCNH1	ENSG00000143473.12	chr1	-0.468177821747292	1.67947908889096	-4.86260706386938	3.08469434097406e-06	0.000443192986326819	4.32005364865451
SQLE	gene	protein_coding	SQLE	ENSG00000104549.11	chr8	0.670970949125462	5.67919813901858	4.87252158441596	2.95532242344308e-06	0.000438042378700086	4.31356247932975
STXBP5-AS1	gene	antisense	STXBP5-AS1	ENSG00000233452.6	chr6	-0.457368602390586	1.73764233592671	-4.86412668223744	3.064514894926e-06	0.000443011569902913	4.31087572730533
GRK5	gene	protein_coding	GRK5	ENSG00000198873.11	chr10	-0.405141443642165	4.60517705148969	-4.8681043727842	3.01229811068197e-06	0.000440906309087881	4.29255860079129
EPB41	gene	protein_coding	EPB41	ENSG00000159023.19	chr1	-0.42179073801494	2.14431378146856	-4.85622934793909	3.17079978431494e-06	0.00045029262203468	4.28918231432328
LGALSL	gene	protein_coding	LGALSL	ENSG00000119862.12	chr2	-0.330438463068067	4.06326298204715	-4.86525465820865	3.04961900206628e-06	0.000443011569902913	4.28656601066027
ANK1	gene	protein_coding	ANK1	ENSG00000029534.19	chr8	-0.593998944767014	2.53184687184442	-4.85447106412172	3.19494519177787e-06	0.000450737478591843	4.28230750652696
AC073869.2	gene	processed_pseudogene	AC073869.2	ENSG00000224425.2	chr2	-0.511380473549147	1.2527259246783	-4.85610041810844	3.17256426985449e-06	0.00045029262203468	4.27578107409271
SLC41A2	gene	protein_coding	SLC41A2	ENSG00000136052.9	chr12	-0.329466579723753	2.69291186808031	-4.84877777819186	3.27435670143471e-06	0.000459174608328739	4.25882269670816
NTS	gene	protein_coding	NTS	ENSG00000133636.10	chr12	1.80920541933256	4.66832665146801	4.84722379729962	3.29636233515808e-06	0.000459508985280161	4.21917975498626
ADPRHL1	gene	protein_coding	ADPRHL1	ENSG00000153531.13	chr13	-0.394754408035155	1.68432177876784	-4.83345606067002	3.49768868430131e-06	0.000474625814142958	4.19469636073839
PAQR4	gene	protein_coding	PAQR4	ENSG00000162073.13	chr16	0.636467060220511	6.32581824812856	4.84234999631232	3.3663131516831e-06	0.000466483359167258	4.19265318323602
CCDC78	gene	protein_coding	CCDC78	ENSG00000162004.16	chr16	1.23793638711918	4.594714190108	4.83289513333917	3.50613885506349e-06	0.000474625814142958	4.18260419419143
RPS6KA3	gene	protein_coding	RPS6KA3	ENSG00000177189.12	chrX	-0.345168621636553	3.9778809609749	-4.83687872122679	3.44655355379313e-06	0.000474625814142958	4.17661639477677
MGAT5B	gene	protein_coding	MGAT5B	ENSG00000167889.12	chr17	-0.891441011037782	4.56674439390936	-4.83464513014453	3.47984099067121e-06	0.000474625814142958	4.16499106824532
CDKN3	gene	protein_coding	CDKN3	ENSG00000100526.19	chr14	-0.406069361589581	2.22273427090946	-4.81542029826539	3.77952774711915e-06	0.000508251475348645	4.1325815553909
SLC22A9	gene	protein_coding	SLC22A9	ENSG00000149742.9	chr11	-0.646436969742131	1.05329310089588	-4.81399549527751	3.80270733082237e-06	0.000508251475348645	4.09399624972328
KCNH4	gene	protein_coding	KCNH4	ENSG00000089558.8	chr17	-0.51875931547703	1.41923129544764	-4.80625667396786	3.9310329251817e-06	0.000520117853530114	4.0882631603906
PTH2R	gene	protein_coding	PTH2R	ENSG00000144407.9	chr2	-0.778994011851299	2.11016518157068	-4.80217260094691	4.00043634182782e-06	0.000525344065929252	4.08062288873838
SLC47A2	gene	protein_coding	SLC47A2	ENSG00000180638.17	chr17	2.07634782243705	3.20049818504578	4.80037840280922	4.03130027361092e-06	0.000525344065929252	4.07220674729756
SIPA1L2	gene	protein_coding	SIPA1L2	ENSG00000116991.10	chr1	-0.441771565663515	4.25004701873502	-4.81295969829365	3.81964471844918e-06	0.000508251475348645	4.07071463705898
TMEM241	gene	protein_coding	TMEM241	ENSG00000134490.13	chr18	-0.354511403952532	2.61827963814103	-4.79145109047507	4.18832962477797e-06	0.000538936766388326	4.03413481467401
CMTM5	gene	protein_coding	CMTM5	ENSG00000166091.19	chr14	0.740387034726727	7.18447490686736	4.80000054110043	4.03782961984992e-06	0.000525344065929252	4.02640218218256
TSPAN8	gene	protein_coding	TSPAN8	ENSG00000127324.8	chr12	1.03468765882272	2.75336398148593	4.78860642163878	4.23959969087516e-06	0.000540326476071104	4.0126779369738
MMP24	gene	protein_coding	MMP24	ENSG00000125966.9	chr20	-0.602695991392783	3.75972784788896	-4.795757031256	4.1118633957551e-06	0.000532020601465132	4.00375900092746
PRTN3	gene	protein_coding	PRTN3	ENSG00000196415.9	chr19	-0.832117508777251	1.43715703243711	-4.78502198795851	4.3050686896641e-06	0.000540326476071104	3.9915463597227
SERTAD4-AS1	gene	antisense	SERTAD4-AS1	ENSG00000203706.8	chr1	0.777013795762776	3.97236884938362	4.78110033409079	4.37781847501734e-06	0.000545124969277571	3.98895637185083
RP11-285F16.1	gene	lincRNA	RP11-285F16.1	ENSG00000273030.1	chr10	0.69213614132329	4.84960516091633	4.78602928057302	4.28657242406519e-06	0.000540326476071104	3.97281278237904
ZFP69B	gene	protein_coding	ZFP69B	ENSG00000187801.14	chr1	-0.343204228145168	2.25269422292964	-4.77430991066184	4.50661081098327e-06	0.00055547536096009	3.97102032356095
SLCO3A1	gene	protein_coding	SLCO3A1	ENSG00000176463.13	chr15	0.4727399511018	5.18790126315375	4.78556705161056	4.29505046200213e-06	0.000540326476071104	3.96015380507633
FAM84A	gene	protein_coding	FAM84A	ENSG00000162981.13	chr2	-0.522176242301719	4.03759300199808	-4.78451049799946	4.31449041484677e-06	0.000540326476071104	3.95786966863255
TMEM98	gene	protein_coding	TMEM98	ENSG00000006042.11	chr17	0.686013132829509	5.59622217878479	4.7799512045477	4.39936031399552e-06	0.000545124969277571	3.94085957257462
FAM163B	gene	protein_coding	FAM163B	ENSG00000196990.8	chr9	-1.38498160574682	4.50773143772137	-4.75676340879701	4.8566300592342e-06	0.000595483870980134	3.86254678852697
POU2F2	gene	protein_coding	POU2F2	ENSG00000028277.21	chr19	-0.526443843305418	2.56954410672168	-4.74499741399887	5.10592875418633e-06	0.000608165821194873	3.85636287497536
CDCA5	gene	protein_coding	CDCA5	ENSG00000146670.9	chr11	-0.363213179784421	1.94117523051439	-4.74453962553746	5.115874579418e-06	0.000608165821194873	3.85332338539283
KB-1517D11.4	gene	antisense	KB-1517D11.4	ENSG00000272321.1	chr8	-0.795785225891232	2.17057864650205	-4.74631101697111	5.07749344661394e-06	0.000608165821194873	3.84528461966253
NGB	gene	protein_coding	NGB	ENSG00000165553.4	chr14	-0.794761721369998	3.32281322406221	-4.74762878488839	5.04912200578601e-06	0.000608165821194873	3.83177700394883
PITPNM2	gene	protein_coding	PITPNM2	ENSG00000090975.12	chr12	-0.589073302931562	4.57721531469451	-4.74922526911098	5.01495533549646e-06	0.000608165821194873	3.81622821078633
HPCAL1	gene	protein_coding	HPCAL1	ENSG00000115756.12	chr2	-0.674363632820269	5.61331733217781	-4.74538648068262	5.09749067833282e-06	0.000608165821194873	3.81426272203658
GUCY1A3	gene	protein_coding	GUCY1A3	ENSG00000164116.16	chr4	-0.498661574033256	3.22696258484649	-4.7336330220166	5.35845107956523e-06	0.00062744782916169	3.7831971297115
RAI2	gene	protein_coding	RAI2	ENSG00000131831.17	chrX	-0.403256222458857	3.92133695088501	-4.73436056337555	5.34192901421395e-06	0.00062744782916169	3.77790766889374
KCTD7	gene	protein_coding	KCTD7	ENSG00000243335.9	chr7	0.291774252790506	4.89607790609544	4.73926841523543	5.23175537607273e-06	0.000618800399758824	3.77404745714046
GPX1	gene	protein_coding	GPX1	ENSG00000233276.3	chr3	-0.451879404131511	8.04525682508413	-4.72696078493352	5.51229810010434e-06	0.000633071775268695	3.76834902978316
PMP22	gene	protein_coding	PMP22	ENSG00000109099.13	chr17	0.681453897037217	8.15823781486575	4.72846003431748	5.47736079529125e-06	0.000633071775268695	3.7629508850567
PLB1	gene	protein_coding	PLB1	ENSG00000163803.12	chr2	-0.43167630959467	2.12740127712816	-4.72004616863563	5.67624066446186e-06	0.000642182995753779	3.75866804538537
SRSF12	gene	protein_coding	SRSF12	ENSG00000154548.8	chr6	-0.402588930711679	3.39433985316635	-4.72686191720527	5.51460959711404e-06	0.000633071775268695	3.75057692851509
DCAF12L2	gene	protein_coding	DCAF12L2	ENSG00000198354.6	chrX	-0.436959133685096	2.22400991155967	-4.71866370832471	5.7095793808064e-06	0.000642849228457235	3.74944863170953
CNGB1	gene	protein_coding	CNGB1	ENSG00000070729.13	chr16	-1.17042291949328	2.73878337580654	-4.72960811349754	5.45075183263993e-06	0.000633071775268695	3.74718226811238
RP11-259O18.5	gene	antisense	RP11-259O18.5	ENSG00000282022.1	chr12	-0.525964272423824	1.67863784609577	-4.71713337893621	5.74670494651673e-06	0.000643933412164953	3.74534854003533
SPTB	gene	protein_coding	SPTB	ENSG00000070182.19	chr14	-0.595257747303744	3.29542032023128	-4.72424833670367	5.57605551637961e-06	0.000637003142137044	3.72333330509337
RERE	gene	protein_coding	RERE	ENSG00000142599.17	chr1	-0.217704907966263	5.79316377405559	-4.72170754910085	5.63642476907577e-06	0.000640773940130998	3.71025072759264
FMN1	gene	protein_coding	FMN1	ENSG00000248905.8	chr15	-0.465390218987932	1.34652559178658	-4.70715230699532	5.99463606559099e-06	0.000659100385070776	3.69734991043155
RP11-665J16.1	gene	antisense	RP11-665J16.1	ENSG00000261543.1	chr15	-0.62259421741124	1.01142357884045	-4.7087625968957	5.95394789086935e-06	0.000657714649322026	3.6940220674541
CCDC85A	gene	protein_coding	CCDC85A	ENSG00000055813.5	chr2	-0.861948297768501	4.40169262568454	-4.71226474057537	5.86637727924642e-06	0.00065421280715558	3.67339531768387
CCKBR	gene	protein_coding	CCKBR	ENSG00000110148.9	chr11	-0.774776888744218	3.34565216403101	-4.70880211514727	5.95295272516524e-06	0.000657714649322026	3.66519566208498
SCRT2	gene	protein_coding	SCRT2	ENSG00000215397.3	chr20	-0.50097892453406	1.20995170938015	-4.69611669567319	6.28080582595052e-06	0.000687337344102501	3.65161720336567
PTPRH	gene	protein_coding	PTPRH	ENSG00000080031.9	chr19	0.745660007386287	2.84391210175587	4.69079537260511	6.42347401399798e-06	0.000699680641552645	3.64524465615849
GYG2	gene	protein_coding	GYG2	ENSG00000056998.19	chrX	0.596880067709357	4.75346443986478	4.68701799946466	6.52664444460342e-06	0.000707627251148924	3.5792889004601
RP1-46F2.3	gene	lincRNA	RP1-46F2.3	ENSG00000258240.5	chr12	-0.925918100117834	1.47351498937298	-4.67226636194236	6.94511447387205e-06	0.000735962153229003	3.57248719828848
ZNF821	gene	protein_coding	ZNF821	ENSG00000102984.14	chr16	-0.266710429989915	3.51146417116476	-4.68039722755369	6.7113537837513e-06	0.000723897684196577	3.56332915491466
KCNJ10	gene	protein_coding	KCNJ10	ENSG00000177807.8	chr1	0.497639287212253	7.16294961603896	4.67835143534325	6.76944330838423e-06	0.000723897684196577	3.5512918030316
PRR29	gene	protein_coding	PRR29	ENSG00000224383.7	chr17	1.02210141068287	4.47707975649312	4.67631999694546	6.82760611932221e-06	0.00072679867140185	3.54019837596169
RP11-192H23.8	gene	sense_intronic	RP11-192H23.8	ENSG00000264608.1	chr17	-0.768337029121441	4.38271705161023	-4.67937572014064	6.74029861186376e-06	0.000723897684196577	3.53931598214663
SPAG5-AS1	gene	processed_transcript	SPAG5-AS1	ENSG00000227543.4	chr17	-0.365153659954954	1.79082374354425	-4.65987404120117	7.31659888103806e-06	0.000768374121950809	3.52371855310842
RP11-958J22.1	gene	processed_transcript	RP11-958J22.1	ENSG00000254746.5	chr11	-0.555305534199691	1.69449173600495	-4.64714592423904	7.71811565515055e-06	0.000806922100571298	3.47754165113812
CYP27A1	gene	protein_coding	CYP27A1	ENSG00000135929.8	chr2	0.56269814266754	6.6268354019139	4.6611890472595	7.2762859299072e-06	0.000767582613479715	3.46844600191802
RP11-259K15.2	gene	lincRNA	RP11-259K15.2	ENSG00000258844.1	chr14	1.10586827331341	4.77705742537243	4.64355235084916	7.83527886197687e-06	0.000811922104728479	3.44179530304798
RP11-284F21.11	gene	lincRNA	RP11-284F21.11	ENSG00000272971.1	chr1	-0.661833693139668	2.62901818926461	-4.63693340799969	8.05559321249676e-06	0.000824176481861749	3.43765538874493
HTR3B	gene	protein_coding	HTR3B	ENSG00000149305.6	chr11	-0.554542494593902	1.02756448499261	-4.63682902880195	8.0591150068893e-06	0.000824176481861749	3.42237140015546
KCNK3	gene	protein_coding	KCNK3	ENSG00000171303.6	chr2	-0.591274197974587	2.42434423600525	-4.63424026342975	8.14693844974604e-06	0.00082953544154175	3.42086449200823
GSG1L	gene	protein_coding	GSG1L	ENSG00000169181.12	chr16	-0.544929180686321	3.9480454472721	-4.64459788879422	7.80101451098127e-06	0.000811922104728479	3.40924822516007
SPAG8	gene	protein_coding	SPAG8	ENSG00000137098.13	chr9	1.13702339818458	4.46422399460106	4.63841477747986	8.0057712529526e-06	0.000824176481861749	3.40633101834613
PDE3B	gene	protein_coding	PDE3B	ENSG00000152270.8	chr11	-0.398060316012389	2.04192095861136	-4.62828994968931	8.35232107361037e-06	0.000839497885076743	3.40516460984017
BX842568.1	gene	unprocessed_pseudogene	BX842568.1	ENSG00000235510.1	chrX	-0.595595954245946	1.55143133811545	-4.62660883239668	8.41124738245721e-06	0.000841807702776775	3.39478144236548
FAM87A	gene	lincRNA	FAM87A	ENSG00000182366.9	chr8	-0.518419926731243	1.05235345541766	-4.62876780101265	8.33564440974574e-06	0.000839497885076743	3.3845094887197
CH17-53B9.2	gene	transcribed_unprocessed_pseudogene	CH17-53B9.2	ENSG00000260157.3	chr17	-0.635322555625718	0.947647462690979	-4.62864893096343	8.33978987988865e-06	0.000839497885076743	3.38351099563917
CTB-58E17.5	gene	antisense	CTB-58E17.5	ENSG00000277182.1	chr17	-0.505223940380999	1.74978436693026	-4.62082540118778	8.61705041080705e-06	0.000855096201570722	3.3722594820765
RP11-1C8.4	gene	antisense	RP11-1C8.4	ENSG00000253477.5	chr8	-0.44991201682213	1.55962626001666	-4.61550196570272	8.8107773797567e-06	0.000866973090153454	3.35543715473818
MIR124-2HG	gene	lincRNA	MIR124-2HG	ENSG00000254377.5	chr8	-0.663608642433834	3.58209975912783	-4.62326442580577	8.52967156379911e-06	0.000850027141926006	3.32633033730022
SHISA8	gene	protein_coding	SHISA8	ENSG00000234965.2	chr22	-0.601059491594023	2.63659461934775	-4.61300539586465	8.90307348237277e-06	0.000872389447212084	3.32459285849708
KCNJ12	gene	protein_coding	KCNJ12	ENSG00000184185.9	chr17	-0.522156403351738	2.06215258272609	-4.60535939004462	9.19158574421387e-06	0.000889494820428697	3.317544044798
USP27X	gene	protein_coding	USP27X	ENSG00000273820.1	chrX	-0.428007253480676	3.819371872374	-4.61831670681813	8.70782697854917e-06	0.000860458227893009	3.31476171158133
FAM183A	gene	protein_coding	FAM183A	ENSG00000186973.10	chr1	1.96829602632191	3.59805763243543	4.60121341934756	9.35178253148452e-06	0.000898752850123231	3.30004198841367
GABRA4	gene	protein_coding	GABRA4	ENSG00000109158.10	chr4	-0.580217924198865	2.79505485624635	-4.60901497671219	9.05253802345823e-06	0.000883339116547368	3.29343905857565
ALK	gene	protein_coding	ALK	ENSG00000171094.16	chr2	-0.367649336158115	1.86361539932746	-4.59592984037407	9.55984604377753e-06	0.000899124636543076	3.27991706744815
STEAP2	gene	protein_coding	STEAP2	ENSG00000157214.13	chr7	-0.557276034461651	3.43456883992062	-4.60745112352213	9.11177194523581e-06	0.000885429822346379	3.27670447975642
CFAP157	gene	protein_coding	CFAP157	ENSG00000160401.14	chr9	2.17109904078697	3.89302522495021	4.59796601772162	9.47913890347317e-06	0.000898752850123231	3.27614612270345
NLRP3	gene	protein_coding	NLRP3	ENSG00000162711.16	chr1	-0.427116610757375	2.51981844202085	-4.59130498490019	9.74563197119019e-06	0.00090294213443138	3.2639334296294
RP11-826N14.2	gene	antisense	RP11-826N14.2	ENSG00000248469.1	chr5	-0.635975303965821	2.6499513231928	-4.59108244425033	9.75465903800928e-06	0.00090294213443138	3.24617280716529
LGALS3BP	gene	protein_coding	LGALS3BP	ENSG00000108679.12	chr17	0.52631647153329	6.95713454169372	4.59888641781113	9.44287364990677e-06	0.000898752850123231	3.23549724126663
MB21D2	gene	protein_coding	MB21D2	ENSG00000180611.6	chr3	-0.340504527838704	2.81345858937832	-4.58542623183208	9.98682476118584e-06	0.000917182153263573	3.23243148556209
CAPS	gene	protein_coding	CAPS	ENSG00000105519.15	chr19	1.15453326422044	6.15059904872003	4.60076492705967	9.36927262059087e-06	0.000898752850123231	3.2309652819993
CDH9	gene	protein_coding	CDH9	ENSG00000113100.9	chr5	-0.882037833288329	2.7021042339204	-4.59643584226839	9.53972812027777e-06	0.000899124636543076	3.22738711214263
S1PR5	gene	protein_coding	S1PR5	ENSG00000180739.13	chr19	0.820134146226573	5.82120228593039	4.59904877006809	9.43649062307252e-06	0.000898752850123231	3.22576779378044
PRIMA1	gene	protein_coding	PRIMA1	ENSG00000175785.12	chr14	0.901203553938054	4.503663456034	4.59153615192888	9.73626352700856e-06	0.00090294213443138	3.22197082767128
RUNDC3A-AS1	gene	antisense	RUNDC3A-AS1	ENSG00000267750.5	chr17	-0.42013314091044	1.95902017368573	-4.57902855678873	1.02558544400582e-05	0.000930937422991174	3.21763642597158
RASGRP3	gene	protein_coding	RASGRP3	ENSG00000152689.17	chr2	0.717690209872354	4.88940409872111	4.5885316045498	9.85870875639586e-06	0.000908980710102498	3.20891695295532
ABLIM2	gene	protein_coding	ABLIM2	ENSG00000163995.19	chr4	-0.547155617306304	4.53993348733201	-4.59300220558724	9.67705127298652e-06	0.00090294213443138	3.19783254080223
RP11-863P13.5	gene	lincRNA	RP11-863P13.5	ENSG00000261193.1	chr16	-0.735432731271873	2.50239493009019	-4.58102885462247	1.01709966969137e-05	0.000926827127023428	3.18840401177444
NOL4	gene	protein_coding	NOL4	ENSG00000101746.15	chr18	-0.548666556124367	3.68438280387661	-4.58329812287164	1.00755490625144e-05	0.000921715951152445	3.16874801958942
RNF144A-AS1	gene	processed_transcript	RNF144A-AS1	ENSG00000228203.6	chr2	-0.578162686594157	2.7138209108454	-4.56871161282643	1.07044910504112e-05	0.000967909173396058	3.16406573194849
PTCHD1	gene	protein_coding	PTCHD1	ENSG00000165186.11	chrX	-0.50873294560224	1.84895701153225	-4.56118121652115	1.10438498831902e-05	0.000987160001581797	3.15023827831452
GRM5	gene	protein_coding	GRM5	ENSG00000168959.14	chr11	-0.476758536493039	1.98292151139807	-4.55748036274279	1.12144114516806e-05	0.000994869133158063	3.12930986854001
ZMYND10	gene	protein_coding	ZMYND10	ENSG00000004838.13	chr3	1.33058843562262	3.49718741054529	4.55288951234171	1.14295245151675e-05	0.00100101618026198	3.11284508212175
FOXJ1	gene	protein_coding	FOXJ1	ENSG00000129654.7	chr17	1.81999732638728	4.15768368369014	4.552712695519	1.14378887218302e-05	0.00100101618026198	3.1109633683732
CASQ1	gene	protein_coding	CASQ1	ENSG00000143318.12	chr1	-0.582341083324923	2.96767107963998	-4.5565531695196	1.12575396168447e-05	0.000994869133158063	3.10921647626491
